"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
"389",0,0,48,192,160,16,0,0,0,16,255,255,255,160,0,0,0,80,255,208,96,255,16,0,0,80,255,112,0,208,48,0,0,80,255,64,0,208,112,0,0,16,255,128,0,224,112,0,0,0,208,224,208,255,48,0,0,0,32,208,240,96,0,0
"390",0,0,32,192,144,0,0,0,0,0,176,240,192,80,0,0,0,0,240,80,0,224,0,0,0,32,240,16,0,144,112,0,0,64,160,0,0,112,128,0,0,0,192,0,0,128,160,0,0,32,240,80,160,255,16,0,0,0,80,224,192,64,0,0
"391",0,0,192,144,192,16,0,0,0,0,224,255,255,128,0,0,0,48,255,144,48,240,32,0,0,64,255,16,0,255,80,0,0,80,192,0,0,255,80,0,0,48,224,16,64,255,64,0,0,0,240,192,224,224,0,0,0,0,112,192,192,32,0,0
"392",0,0,32,192,64,0,0,0,0,16,192,255,255,48,0,0,0,112,255,96,64,208,0,0,0,128,255,96,0,208,80,0,0,16,255,80,0,112,144,0,0,0,255,128,0,128,192,0,0,0,208,224,224,255,160,0,0,0,64,224,240,112,0,0
"393",0,0,80,224,160,112,0,0,0,0,255,255,255,255,48,0,0,48,255,160,32,255,112,0,0,112,255,48,0,192,128,0,0,128,255,16,0,192,128,0,0,112,255,80,32,255,64,0,0,32,255,240,224,208,0,0,0,0,112,240,208,32,0,0
"394",0,0,80,255,240,16,0,0,0,16,240,144,160,192,0,0,0,48,255,16,0,255,64,0,0,96,255,0,0,176,96,0,0,48,255,16,0,176,128,0,0,64,255,64,48,240,64,0,0,16,208,208,208,224,16,0,0,0,64,208,224,16,0,0
"395",0,0,96,240,240,48,0,0,0,48,255,224,224,208,0,0,0,96,240,32,16,224,80,0,0,128,224,32,0,144,128,0,0,128,255,64,0,128,128,0,0,80,255,96,0,176,144,0,0,16,255,255,224,255,144,0,0,0,80,224,240,160,16,0
"396",0,0,0,160,240,16,0,0,0,0,80,255,255,160,0,0,0,0,224,96,96,240,0,0,0,64,255,64,0,240,48,0,0,80,240,80,0,176,80,0,0,0,192,176,0,208,80,0,0,0,128,255,255,255,48,0,0,0,16,128,208,128,0,0
"397",0,0,32,240,208,0,0,0,0,0,208,255,255,144,0,0,0,80,255,144,96,255,64,0,0,80,255,48,16,224,112,0,0,96,255,64,0,255,128,0,0,48,255,192,96,255,192,0,0,0,224,255,255,255,64,0,0,0,32,208,240,128,0,0
"398",0,0,64,240,176,16,0,0,0,32,224,224,255,128,0,0,0,128,240,32,48,208,0,0,0,64,255,0,0,192,112,0,0,112,255,0,0,192,128,0,0,48,255,96,16,224,144,0,0,0,240,255,255,255,32,0,0,0,64,208,224,96,0,0
"399",0,0,32,192,192,32,0,0,0,0,160,255,255,144,0,0,0,48,255,255,128,240,48,0,0,96,255,96,0,208,128,0,0,128,255,64,0,240,128,0,0,80,255,128,192,255,96,0,0,0,240,255,255,240,32,0,0,0,48,208,192,48,0,0
"400",0,0,0,224,112,0,0,0,0,16,144,255,255,48,0,0,0,64,255,128,176,176,0,0,0,48,255,112,64,255,64,0,0,128,255,64,0,255,128,0,0,80,255,160,0,208,176,0,0,0,208,255,255,255,144,0,0,0,32,160,208,96,0,0
"401",0,0,64,192,160,16,0,0,0,48,255,208,240,160,0,0,0,80,255,32,16,224,48,0,0,128,208,0,0,160,128,0,0,128,192,0,0,128,128,0,0,128,224,0,0,176,128,0,0,48,255,224,208,255,32,0,0,0,128,255,208,80,0,0
"402",0,0,32,224,208,0,0,0,0,0,160,240,240,128,0,0,0,32,255,112,64,240,0,0,0,64,255,64,0,208,112,0,0,64,255,16,0,160,128,0,0,64,255,80,16,192,176,0,0,16,240,224,208,255,48,0,0,0,48,192,208,80,0,0
"403",0,0,64,176,240,128,0,0,0,0,208,255,176,208,112,0,0,48,255,192,0,64,128,0,0,96,255,80,0,64,128,0,0,112,144,0,0,144,112,0,0,64,160,0,32,240,32,0,0,16,255,192,224,160,0,0,0,0,64,224,224,16,0,0
"404",0,0,64,208,128,0,0,0,0,0,208,255,240,112,0,0,0,48,255,144,96,240,96,0,0,128,224,0,0,64,128,0,0,128,192,0,0,64,128,0,0,64,192,0,0,176,96,0,0,0,224,160,192,224,16,0,0,0,112,240,176,32,0,0
"405",0,0,80,240,192,128,0,0,0,0,208,255,160,208,48,0,0,80,255,144,0,128,64,0,0,64,208,16,0,64,128,0,0,64,128,0,0,128,64,0,0,16,224,0,0,176,48,0,0,0,192,144,144,240,0,0,0,0,64,224,240,64,0,0
"406",0,0,32,192,240,192,16,0,0,16,224,224,224,176,128,0,0,80,255,48,0,32,128,0,0,128,224,0,0,96,128,0,0,64,192,0,0,144,64,0,0,16,255,16,16,224,16,0,0,0,176,144,176,128,0,0,0,0,32,208,224,16,0,0
"407",0,0,144,255,240,224,16,0,0,16,240,240,80,160,112,0,0,96,255,16,0,16,128,0,0,128,208,0,0,64,128,0,0,112,96,0,0,96,96,0,0,80,144,0,0,208,16,0,0,0,255,80,192,192,0,0,0,0,128,240,160,16,0,0
"408",0,0,32,208,160,48,0,0,0,0,160,240,192,208,16,0,0,0,255,64,0,96,64,0,0,32,255,48,0,16,112,0,0,80,208,80,0,32,128,0,0,64,192,0,0,48,128,0,0,0,208,80,96,208,80,0,0,0,80,224,208,128,16,0
"409",0,0,80,208,208,80,0,0,0,0,255,255,160,240,48,0,0,80,255,32,16,128,64,0,0,64,208,0,0,64,128,0,0,128,192,0,0,96,112,0,0,80,240,0,0,112,112,0,0,0,255,128,80,240,48,0,0,0,80,224,240,144,0,0
"410",0,0,64,208,176,112,0,0,0,0,224,255,208,255,32,0,0,80,255,64,0,80,112,0,0,128,224,0,0,64,128,0,0,96,144,0,0,64,128,0,0,32,224,16,0,128,96,0,0,0,208,192,144,240,32,0,0,0,48,255,192,80,0,0
"411",0,0,80,128,176,80,0,0,0,0,208,255,192,192,0,0,0,16,255,144,0,144,48,0,0,48,255,96,0,96,96,0,0,48,176,16,0,80,96,0,0,0,192,0,0,176,96,0,0,0,224,80,192,240,16,0,0,0,96,255,208,32,0,0
"412",0,0,48,176,255,160,0,0,0,0,160,255,160,224,96,0,0,0,240,112,0,176,128,0,0,48,255,32,0,128,128,0,0,64,192,0,0,144,128,0,0,96,240,16,0,192,128,0,0,48,240,160,128,240,64,0,0,0,80,192,224,144,0,0
"413",0,0,112,240,144,80,0,0,0,0,224,255,224,240,0,0,0,16,255,128,64,96,64,0,0,64,240,16,0,96,80,0,0,48,176,0,0,112,80,0,0,48,176,0,16,208,32,0,0,16,208,128,208,208,0,0,0,0,96,240,176,16,0,0
"414",0,0,48,224,112,0,0,0,0,0,224,255,224,144,0,0,0,64,255,255,176,240,48,0,0,80,240,96,0,64,128,0,0,128,128,0,0,64,128,0,0,80,176,0,0,96,96,0,0,0,208,160,80,240,80,0,0,0,32,192,224,128,0,0
"415",0,0,80,176,64,16,0,0,0,0,240,255,255,176,0,0,0,32,255,144,32,192,64,0,0,96,208,0,0,96,96,0,0,48,208,0,0,80,144,0,0,48,255,0,0,96,128,0,0,0,208,192,128,255,112,0,0,0,64,208,192,160,0,0
"416",0,0,144,240,80,0,0,0,0,48,240,240,255,64,0,0,0,160,224,0,144,224,0,0,0,128,192,0,0,192,80,0,0,128,128,0,0,160,128,0,0,80,224,0,0,192,128,0,0,0,255,112,192,255,64,0,0,0,144,255,240,112,0,0
"417",0,0,64,208,192,16,0,0,0,32,240,224,255,208,0,0,0,96,255,64,96,255,80,0,0,128,240,16,0,192,128,0,0,128,192,0,0,192,128,0,0,80,208,0,16,208,128,0,0,16,240,160,192,255,48,0,0,0,96,255,208,64,0,0
"418",0,0,48,192,176,16,0,0,0,16,224,224,240,128,0,0,0,48,255,32,80,255,16,0,0,64,255,0,0,224,96,0,0,64,255,0,0,176,128,0,0,48,255,32,0,160,128,0,0,0,160,240,208,255,48,0,0,0,16,240,224,96,0,0
"419",0,0,64,224,144,0,0,0,0,0,208,255,255,160,0,0,0,64,255,64,80,255,96,0,0,128,224,0,16,240,80,0,0,96,255,0,0,208,64,0,0,64,240,16,112,255,16,0,0,32,240,224,255,112,0,0,0,0,64,208,144,0,0,0
"420",0,0,160,240,96,0,0,0,0,32,255,224,255,112,0,0,0,64,255,128,80,255,16,0,0,80,192,0,0,192,128,0,0,128,144,0,0,192,128,0,0,80,192,0,16,240,48,0,0,64,208,64,192,208,0,0,0,0,144,255,208,64,0,0
"421",0,0,32,240,160,16,0,0,0,32,208,192,224,144,0,0,0,96,255,16,16,224,32,0,0,128,255,0,0,160,80,0,0,128,224,32,0,128,128,0,0,96,224,0,0,128,128,0,0,16,224,192,128,240,96,0,0,0,48,208,255,128,16,0
"422",0,0,32,240,128,0,0,0,0,0,112,224,240,128,0,0,0,112,240,48,48,240,0,0,0,96,255,16,0,144,128,0,0,64,192,0,0,128,128,0,0,0,192,48,0,192,112,0,0,0,144,208,208,240,16,0,0,0,16,144,192,80,0,0
"423",0,0,64,240,192,32,0,0,0,32,240,112,176,160,0,0,0,64,255,0,0,240,16,0,0,96,160,0,0,160,128,0,0,128,128,0,0,96,128,0,0,80,192,0,0,176,128,0,0,32,255,112,128,255,32,0,0,0,96,240,255,128,0,0
"424",0,0,48,224,160,16,0,0,0,32,224,192,240,224,16,0,0,96,208,0,48,224,128,0,0,80,192,0,0,176,128,0,0,64,224,0,0,192,112,0,0,16,224,64,48,255,48,0,0,0,128,192,192,192,0,0,0,0,32,240,160,48,0,0
"425",0,0,64,240,192,16,0,0,0,0,192,176,208,208,16,0,0,48,192,0,0,224,96,0,0,128,192,0,0,176,128,0,0,128,192,0,0,128,128,0,0,96,208,0,0,176,112,0,0,64,255,112,160,240,32,0,0,0,112,208,192,32,0,0
"426",0,0,48,255,144,0,0,0,0,64,240,240,255,112,0,0,0,128,255,48,112,192,0,0,0,96,255,48,0,208,48,0,0,128,160,0,0,192,128,0,0,16,240,32,0,144,176,0,0,0,208,224,160,240,192,0,0,0,48,160,255,224,48,0
"427",0,0,48,176,96,0,0,0,0,0,160,224,255,32,0,0,0,48,240,16,176,176,0,0,0,64,192,0,32,255,32,0,0,112,192,0,0,192,128,0,0,64,224,0,16,240,128,0,0,32,240,224,240,240,16,0,0,0,80,208,224,80,0,0
"428",0,0,32,192,224,64,0,0,0,0,240,192,176,208,0,0,0,64,255,64,16,224,96,0,0,64,192,0,0,128,128,0,0,96,144,0,0,80,128,0,0,48,192,16,0,192,128,0,0,0,128,192,144,255,48,0,0,0,0,160,208,48,0,0
"429",0,0,96,240,208,32,0,0,0,16,240,160,176,224,0,0,0,32,255,48,16,255,64,0,0,64,192,0,16,224,64,0,0,64,160,0,0,240,48,0,0,64,192,0,0,240,48,0,0,16,208,144,176,255,32,0,0,0,64,192,224,80,0,0
"430",0,0,0,144,224,96,0,0,0,0,160,208,64,208,32,0,0,32,224,0,0,160,96,0,0,64,144,0,0,96,128,0,0,80,128,0,0,128,112,0,0,32,176,16,0,144,80,0,0,0,96,176,64,208,48,0,0,0,16,176,255,192,0,0
"431",0,0,80,240,192,64,0,0,0,32,240,128,176,255,64,0,0,128,144,0,96,255,64,0,0,128,128,0,32,160,128,0,0,128,112,0,0,208,80,0,0,32,224,0,0,255,32,0,0,0,224,128,176,160,0,0,0,0,64,208,224,0,0,0
"432",0,0,64,240,224,64,0,0,0,16,224,128,160,208,16,0,0,80,208,0,0,255,48,0,0,96,192,0,0,208,48,0,0,112,192,0,0,224,48,0,0,16,255,0,0,224,48,0,0,0,160,176,192,224,0,0,0,0,16,176,192,48,0,0
"433",0,0,32,176,208,80,0,0,0,16,224,144,128,224,0,0,0,96,208,16,32,255,32,0,0,112,112,0,0,192,80,0,0,112,144,0,0,48,144,0,0,32,192,0,0,64,176,0,0,0,192,96,64,224,112,0,0,0,48,208,255,144,0,0
"434",0,0,16,240,176,16,0,0,0,0,144,192,128,192,0,0,0,16,240,16,96,255,32,0,0,32,192,0,16,176,96,0,0,80,160,0,0,176,64,0,0,32,208,0,0,160,48,0,0,0,208,32,48,208,48,0,0,0,16,208,255,240,16,0
"435",0,0,80,255,240,64,0,0,0,48,240,208,208,192,0,0,0,112,224,16,0,255,80,0,0,192,144,0,16,176,160,0,0,160,160,0,0,112,208,0,0,96,240,0,0,128,192,0,0,16,224,112,96,240,176,0,0,0,80,240,255,224,48,0
"436",0,0,0,112,208,144,16,0,0,0,112,240,128,240,80,0,0,16,240,32,0,160,128,0,0,64,192,0,0,192,112,0,0,80,144,0,0,224,48,0,0,64,224,0,0,176,0,0,0,16,255,128,128,176,0,0,0,0,32,176,224,80,0,0
"437",0,0,0,255,96,0,0,0,0,0,176,255,255,176,0,0,0,64,255,176,208,224,0,0,0,112,192,16,48,208,0,0,0,64,160,0,0,255,0,0,0,32,224,0,16,255,16,0,0,0,144,112,144,224,0,0,0,0,16,176,240,48,0,0
"438",0,0,32,176,240,32,0,0,0,0,192,96,176,144,0,0,0,64,176,0,112,255,0,0,0,80,96,0,16,255,96,0,0,80,64,0,0,160,112,0,0,0,160,0,0,160,80,0,0,0,208,32,96,192,0,0,0,0,64,255,192,16,0,0
"439",0,0,16,192,224,48,0,0,0,16,208,176,144,208,0,0,0,112,176,0,16,255,64,0,0,128,96,0,32,240,0,0,0,64,192,0,0,240,0,0,0,0,240,16,16,240,0,0,0,0,112,160,112,208,0,0,0,0,16,208,255,112,0,0
"440",0,0,64,208,224,128,0,0,0,48,224,48,16,255,48,0,0,112,144,0,0,224,96,0,0,128,64,0,0,255,64,0,0,128,96,0,0,255,0,0,0,48,176,0,16,224,0,0,0,0,192,64,96,176,0,0,0,0,80,255,224,16,0,0
"441",0,0,64,224,224,64,0,0,0,0,240,160,160,208,0,0,0,80,240,0,32,240,96,0,0,64,208,0,0,224,128,0,0,96,144,0,0,192,112,0,0,48,224,16,0,192,80,0,0,0,192,144,96,240,32,0,0,0,48,224,224,96,0,0
"442",0,0,112,255,240,64,0,0,0,0,224,255,144,240,32,0,0,16,240,192,16,144,128,0,0,64,255,0,0,112,160,0,0,112,208,0,0,160,176,0,0,112,192,0,32,240,96,0,0,48,240,192,224,224,16,0,0,0,160,255,224,64,0,0
"443",0,0,112,128,192,96,0,0,0,16,224,176,192,240,0,0,0,48,240,0,0,160,80,0,0,64,144,0,0,128,64,0,0,128,128,0,0,208,0,0,0,112,144,0,144,176,0,0,0,32,224,160,224,80,0,0,0,0,144,240,96,0,0,0
"444",0,0,80,240,224,48,0,0,0,0,208,240,144,240,32,0,0,64,255,192,0,160,96,0,0,128,255,144,0,128,160,0,0,112,240,80,0,192,176,0,0,112,208,0,80,255,96,0,0,0,255,192,240,208,16,0,0,0,96,255,192,32,0,0
"445",0,0,48,192,128,48,0,0,0,0,112,255,208,208,16,0,0,0,208,128,0,144,64,0,0,0,255,32,0,96,96,0,0,64,192,0,0,160,48,0,0,48,192,0,0,208,32,0,0,0,192,64,192,160,0,0,0,0,80,255,208,32,0,0
"446",0,0,80,255,192,32,0,0,0,0,208,224,240,176,0,0,0,96,240,16,32,255,64,0,0,96,224,0,0,144,128,0,0,128,160,0,0,208,128,0,0,64,208,0,16,224,128,0,0,0,224,224,240,240,48,0,0,0,80,192,208,128,0,0
"447",0,0,16,208,192,16,0,0,0,0,144,255,255,192,0,0,0,0,224,96,0,208,48,0,0,96,160,0,0,160,96,0,0,112,208,0,0,144,128,0,0,48,255,16,48,224,112,0,0,0,176,255,255,255,16,0,0,0,0,176,255,96,0,0
"448",0,0,64,255,255,64,0,0,0,0,160,240,192,224,0,0,0,32,176,0,0,144,96,0,0,80,96,0,0,64,80,0,0,64,144,0,0,112,64,0,0,64,160,0,32,224,0,0,0,0,224,240,255,128,0,0,0,0,64,208,160,0,0,0
"449",0,0,0,144,240,96,0,0,0,0,80,240,255,240,0,0,0,0,240,240,64,255,48,0,0,32,224,80,0,192,128,0,0,96,208,0,16,224,96,0,0,16,160,224,240,255,48,0,0,0,48,255,255,224,16,0,0,0,0,144,208,80,0,0
"450",0,0,0,144,208,48,0,0,0,0,128,240,192,240,32,0,0,0,192,128,0,240,64,0,0,48,208,0,0,160,112,0,0,128,144,0,0,208,112,0,0,32,255,64,112,255,80,0,0,0,224,224,255,240,16,0,0,0,16,192,224,64,0,0
"451",0,0,64,192,208,80,0,0,0,0,224,255,255,255,64,0,0,96,208,32,16,176,128,0,0,96,176,0,0,128,128,0,0,64,255,0,0,160,128,0,0,64,255,64,128,255,48,0,0,0,255,255,255,192,0,0,0,0,64,240,224,48,0,0
"452",0,0,48,176,112,16,0,0,0,0,160,240,224,224,0,0,0,32,255,160,16,192,64,0,0,32,255,48,0,64,128,0,0,80,192,0,0,96,128,0,0,16,192,0,0,176,144,0,0,0,240,144,224,240,16,0,0,0,64,240,240,64,0,0
"453",0,0,32,160,240,16,0,0,0,48,255,255,208,208,0,0,0,80,255,192,16,192,16,0,0,112,208,80,0,112,80,0,0,32,224,0,0,112,160,0,0,0,192,32,0,192,112,0,0,0,144,192,192,255,64,0,0,0,0,160,255,96,0,0
"454",0,0,32,192,240,48,0,0,0,0,240,240,208,240,0,0,0,32,224,48,16,192,48,0,0,64,128,0,0,128,128,0,0,112,160,0,0,144,80,0,0,16,208,80,48,240,32,0,0,0,112,255,224,240,0,0,0,0,0,160,224,64,0,0
"455",0,0,112,176,240,144,0,0,0,0,240,240,64,176,64,0,0,48,176,80,0,32,160,0,0,112,128,0,0,48,128,0,0,96,128,0,0,64,128,0,0,80,128,0,0,128,80,0,0,16,192,32,16,208,0,0,0,0,80,255,224,48,0,0
"456",0,0,96,255,255,128,0,0,0,32,255,128,144,255,48,0,0,128,255,16,0,144,144,0,0,144,192,0,0,128,192,0,0,160,192,0,0,128,160,0,0,128,208,0,0,144,128,0,0,32,255,128,96,240,48,0,0,0,128,255,240,128,0,0
"457",0,0,32,208,240,128,0,0,0,0,160,224,160,176,128,0,0,0,255,16,0,0,144,0,0,48,208,0,0,0,128,0,0,64,192,0,0,16,128,0,0,80,192,0,0,160,0,0,0,0,240,128,112,160,0,0,0,0,64,224,224,16,0,0
"458",0,0,16,208,192,80,0,0,0,0,176,255,64,208,32,0,0,32,255,64,0,128,80,0,0,112,192,0,0,128,128,0,0,96,192,0,0,80,128,0,0,48,255,0,0,128,112,0,0,16,240,128,96,240,48,0,0,0,32,208,240,96,0,0
"459",0,0,32,160,240,112,0,0,0,0,224,240,112,240,32,0,0,64,255,48,0,176,64,0,0,64,224,0,0,112,128,0,0,112,192,0,0,96,112,0,0,64,255,16,0,192,64,0,0,16,224,192,160,255,16,0,0,0,16,224,208,80,0,0
"460",0,0,96,240,144,0,0,0,0,0,176,255,255,208,0,0,0,0,160,255,255,255,112,0,0,16,255,128,0,176,128,0,0,112,224,16,0,160,128,0,0,128,192,0,0,208,64,0,0,80,255,128,144,208,0,0,0,0,96,192,208,80,0,0
"461",0,0,32,208,240,112,16,0,0,0,112,255,240,255,160,0,0,0,224,255,160,160,160,0,0,32,255,48,0,128,128,0,0,80,208,0,0,144,128,0,0,96,208,0,0,192,48,0,0,32,255,96,144,160,0,0,0,0,48,224,224,16,0,0
"462",0,0,112,240,224,128,0,0,0,16,240,112,80,224,80,0,0,0,240,128,0,160,112,0,0,48,255,96,0,192,128,0,0,80,255,32,0,192,128,0,0,64,255,48,16,255,64,0,0,80,255,160,224,192,0,0,0,0,128,240,240,32,0,0
"463",0,0,32,255,240,80,0,0,0,0,160,255,224,240,0,0,0,0,240,160,0,255,112,0,0,64,255,16,0,192,80,0,0,64,240,0,0,192,80,0,0,80,255,96,0,255,0,0,0,0,224,208,128,240,0,0,0,0,48,224,255,96,0,0
"464",0,0,64,192,224,80,0,0,0,0,176,255,255,255,48,0,0,48,255,224,32,255,112,0,0,128,255,112,0,255,96,0,0,64,255,64,48,255,64,0,0,64,255,80,160,224,0,0,0,0,224,255,255,160,0,0,0,0,64,224,224,32,0,0
"465",0,0,144,144,64,0,0,0,0,0,240,240,224,192,0,0,0,48,160,16,0,192,80,0,0,80,128,0,0,128,96,0,0,128,128,0,0,128,128,0,0,80,128,0,0,160,96,0,0,64,208,64,96,208,0,0,0,0,96,255,224,48,0,0
"466",0,0,112,208,128,64,0,0,0,16,240,176,144,240,32,0,0,64,255,96,0,128,112,0,0,64,160,0,0,112,128,0,0,64,160,0,0,128,128,0,0,80,192,0,0,192,80,0,0,48,240,80,144,224,32,0,0,0,128,224,192,48,0,0
"467",0,0,0,224,192,32,0,0,0,0,0,96,128,224,16,0,0,0,144,176,0,208,80,0,0,32,255,128,0,128,128,0,0,80,208,0,0,128,112,0,0,96,208,0,0,176,64,0,0,0,192,160,96,224,0,0,0,0,16,176,224,112,0,0
"468",0,0,48,208,208,48,0,0,0,0,224,128,112,240,16,0,0,48,255,0,0,144,96,0,0,96,208,0,0,64,128,0,0,64,144,0,0,64,128,0,0,16,208,0,0,80,128,0,0,0,224,112,0,176,64,0,0,0,48,240,255,224,0,0
"469",0,0,96,224,208,48,0,0,0,0,224,160,112,208,0,0,0,64,208,0,0,192,48,0,0,80,176,0,0,112,96,0,0,64,176,0,0,64,128,0,0,32,192,0,0,96,96,0,0,0,192,128,32,224,32,0,0,0,64,240,255,144,0,0
"470",0,0,48,240,144,0,0,0,0,0,224,128,176,80,0,0,0,48,255,48,16,224,32,0,0,80,192,0,0,192,64,0,0,32,192,0,0,96,128,0,0,32,224,0,0,192,80,0,0,0,192,128,80,240,0,0,0,0,16,208,224,80,0,0
"471",0,0,96,224,176,16,0,0,0,0,240,80,96,240,0,0,0,64,255,0,0,144,48,0,0,128,144,0,0,64,128,0,0,112,128,0,0,64,128,0,0,64,128,0,0,144,64,0,0,16,208,32,48,224,0,0,0,0,80,224,240,64,0,0
"472",0,0,48,192,144,0,0,0,0,0,192,192,176,208,0,0,0,32,240,32,0,192,80,0,0,64,128,0,0,96,128,0,0,128,112,0,0,64,128,0,0,112,112,0,0,144,112,0,0,48,208,64,112,255,32,0,0,0,96,255,240,80,0,0
"473",0,0,128,224,176,32,0,0,0,96,255,112,96,208,16,0,0,128,176,0,0,160,64,0,0,112,128,0,0,80,112,0,0,128,64,0,0,112,128,0,0,32,160,0,0,112,160,0,0,0,224,48,64,240,48,0,0,0,80,255,255,112,0,0
"474",0,0,160,160,192,112,0,0,0,0,240,208,80,192,80,0,0,64,208,64,0,32,128,0,0,128,64,0,0,48,128,0,0,128,64,0,0,112,80,0,0,96,96,0,0,176,32,0,0,16,208,48,48,192,0,0,0,0,112,240,255,112,0,0
"475",0,0,160,112,48,0,0,0,0,16,240,192,224,96,0,0,0,80,192,0,32,208,0,0,0,64,192,0,0,64,112,0,0,128,80,0,0,64,128,0,0,80,128,0,0,80,160,0,0,0,224,48,64,224,96,0,0,0,112,255,255,160,0,0
"476",0,0,96,255,192,16,0,0,0,48,255,80,144,208,0,0,0,80,192,0,0,192,96,0,0,128,224,32,0,112,128,0,0,112,192,32,0,64,128,0,0,64,192,0,0,144,112,0,0,48,255,80,112,224,32,0,0,0,112,255,208,48,0,0
"477",0,0,144,208,255,80,0,0,0,48,255,128,64,208,0,0,0,96,160,16,0,144,32,0,0,80,64,0,0,64,128,0,0,128,64,0,0,64,128,0,0,96,96,0,0,64,144,0,0,0,208,32,0,112,128,0,0,0,128,192,208,240,32,0
"478",0,0,48,192,192,32,0,0,0,0,176,160,112,224,32,0,0,0,176,16,0,128,64,0,0,32,224,32,0,80,112,0,0,128,144,0,0,96,128,0,0,48,208,0,0,192,112,0,0,0,240,96,176,192,0,0,0,0,64,240,176,16,0,0
"479",0,0,32,224,144,16,0,0,0,16,192,192,176,128,0,0,0,64,224,16,0,208,48,0,0,128,208,0,0,160,96,0,0,80,255,16,0,128,144,0,0,0,255,0,0,176,144,0,0,0,208,176,160,240,64,0,0,0,48,240,255,80,0,0
"480",0,0,48,192,112,0,0,0,0,0,224,192,192,64,0,0,0,32,224,0,16,208,0,0,0,16,192,0,0,112,80,0,0,32,208,0,0,32,160,0,0,0,240,48,0,48,224,0,0,0,112,192,128,176,192,0,0,0,32,176,255,176,32,0
"481",0,0,80,240,144,0,0,0,0,0,240,96,176,96,0,0,0,112,144,0,0,224,0,0,0,80,144,0,0,128,96,0,0,64,208,0,0,64,128,0,0,16,255,0,0,64,176,0,0,0,240,112,80,255,64,0,0,0,32,240,240,80,0,0
"482",0,0,0,192,96,0,0,0,0,0,128,240,208,64,0,0,0,80,255,96,48,192,0,0,0,112,224,16,0,176,80,0,0,48,224,0,0,112,160,0,0,16,224,32,0,144,144,0,0,0,144,176,96,240,80,0,0,0,0,160,255,176,0,0
"483",0,0,0,160,176,16,0,0,0,0,16,240,128,128,0,0,0,80,64,160,0,192,0,0,0,112,128,160,0,112,80,0,0,96,160,0,0,32,144,0,0,16,208,0,0,32,176,0,0,0,96,176,64,160,176,0,0,0,0,144,240,224,80,0
"484",0,32,0,128,144,0,0,0,0,208,80,224,128,112,0,0,0,192,80,32,0,144,0,0,0,112,80,0,0,48,80,0,0,48,160,0,0,32,160,0,0,16,208,0,0,16,192,0,0,0,80,208,80,144,208,0,0,0,0,144,255,255,112,0
"485",0,0,96,255,240,80,0,0,0,16,255,224,128,240,16,0,0,144,208,16,0,192,96,0,0,80,144,0,0,144,160,0,0,96,144,0,0,144,176,0,0,112,255,16,0,176,176,0,0,48,255,176,208,255,128,0,0,0,128,255,255,192,16,0
"486",0,0,80,255,128,0,0,0,0,0,160,80,192,96,0,0,0,64,224,0,32,208,0,0,0,64,160,0,0,144,128,0,0,80,128,0,0,128,128,0,0,32,176,0,0,144,96,0,0,0,240,96,128,240,16,0,0,0,64,208,192,48,0,0
"487",0,0,32,224,224,96,0,0,0,0,160,240,176,240,32,0,0,48,255,48,0,192,96,0,0,48,144,0,0,144,160,0,0,160,176,0,0,128,192,0,0,112,255,16,0,176,208,0,0,0,240,224,192,240,160,0,0,0,48,224,255,208,80,0
"488",0,0,80,240,208,32,0,0,0,16,240,176,128,208,0,0,0,80,224,0,0,224,80,0,0,144,255,16,0,112,144,0,0,144,208,0,0,80,224,0,0,96,255,32,0,80,240,0,0,32,224,176,80,224,192,0,0,0,80,240,255,240,48,0
"489",0,0,80,240,192,16,0,0,0,0,128,128,96,192,0,0,0,32,80,0,0,192,32,0,0,64,224,0,0,128,96,0,0,112,176,0,0,144,112,0,0,48,208,0,0,192,48,0,0,0,255,80,144,224,16,0,0,0,80,240,176,64,0,0
"490",0,0,32,192,192,16,0,0,0,32,192,192,96,176,0,0,0,160,208,0,0,160,32,0,0,128,176,0,0,96,96,0,0,112,144,0,0,64,144,0,0,48,208,0,0,128,192,0,0,0,192,192,144,255,112,0,0,0,16,192,255,144,16,0
"491",0,0,64,224,224,32,0,0,0,80,255,176,112,160,0,0,0,64,255,64,0,176,16,0,0,112,224,16,0,112,80,0,0,64,160,0,0,112,112,0,0,16,192,0,0,192,48,0,0,0,144,96,96,208,0,0,0,0,0,160,224,64,0,0
"492",0,0,48,224,144,48,0,0,0,0,176,208,128,224,32,0,0,32,255,48,0,144,64,0,0,80,192,0,0,64,128,0,0,128,128,0,0,112,128,0,0,80,176,0,32,240,48,0,0,0,224,80,208,112,0,0,0,0,80,224,80,0,0,0
"493",0,0,112,176,48,16,0,0,0,16,224,255,208,208,0,0,0,48,255,192,16,96,96,0,0,64,160,64,0,64,128,0,0,128,128,0,0,176,80,0,0,112,144,0,32,224,0,0,0,16,192,64,192,160,0,0,0,0,96,224,144,0,0,0
